ISBN,URL,Time per requests
9780297869887,https://www.booktopia.com.au/do-no-harm-henry-marsh/ebook/9780297869887.html,45.81036067008972
9780141986395,https://www.booktopia.com.au/goodbye-things-fumio-sasaki/ebook/9780141986395.html,46.801676750183105
9780698190214,https://www.booktopia.com.au/psychopath-free-expanded-edition--jackson-mackenzie/ebook/9780698190214.html,44.89160442352295
9780544838307,https://www.booktopia.com.au/the-whole30-s-food-freedom-forever-melissa-hartwig-urban/ebook/9780544838307.html,45.31624412536621
9780575088078,https://www.booktopia.com.au/the-wise-man-s-fear-patrick-rothfuss/ebook/9780575088078.html,43.430915117263794
9780749020200,https://www.booktopia.com.au/a-stranger-in-honeyfield-anna-jacobs/ebook/9780749020200.html,61.86049032211304
9780755393954,https://www.booktopia.com.au/brothers-in-blood-eagles-of-the-empire-13--simon-scarrow/ebook/9780755393954.html,44.205705642700195
9781405520591,https://www.booktopia.com.au/the-minor-adjustment-beauty-salon-alexander-mccall-smith/ebook/9781405520591.html,47.36344122886658
9780748112555,https://www.booktopia.com.au/breaking-dawn-stephenie-meyer/ebook/9780748112555.html,51.271406412124634
9780544464964,https://www.booktopia.com.au/real-baby-food-jenna-helwig/ebook/9780544464964.html,45.68200755119324
9780141903736,https://www.booktopia.com.au/charlie-lesley-pearse/ebook/9780141903736.html,48.95500421524048
9780748112562,,77.33073544502258
9781407070605,,78.1622564792633
9780547773995,https://www.booktopia.com.au/mustache-baby-bridget-heos/ebook/9780547773995.html,44.821471214294434
9780141923475,https://www.booktopia.com.au/of-mice-and-men-susan-shillinglaw/ebook/9780141923475.html,48.1313271522522
9780141914732,https://www.booktopia.com.au/golden-buddha-clive-cussler/ebook/9780141914732.html,43.99531960487366
9780748128624,https://www.booktopia.com.au/the-traitor-queen-trudi-canavan/ebook/9780748128624.html,46.66678214073181
9780722538074,https://www.booktopia.com.au/how-to-talk-to-anyone-leil-lowndes/book/9780722538074.html,63.66838335990906
9781405522519,https://www.booktopia.com.au/mindfulness-for-health-vidyamala-burch/ebook/9781405522519.html,46.66042971611023
9780297859147,https://www.booktopia.com.au/testament-of-youth-vera-brittain/ebook/9780297859147.html,49.044620752334595
9780571301751,https://www.booktopia.com.au/the-rotten-heart-of-europe-bernard-connolly/ebook/9780571301751.html,54.289533615112305
9780060005443,,43.88715648651123
9780241985427,https://www.booktopia.com.au/grandmothers-salley-vickers/ebook/9780241985427.html,43.78607773780823
9781407086767,https://www.booktopia.com.au/the-third-man-and-the-fallen-idol-graham-greene/ebook/9781407086767.html,47.799439907073975
9780988564107,,83.50486445426941
9781306015974,https://www.booktopia.com.au/twins-kate-kray/ebook/9781306015974.html,49.60635590553284
9781306265362,https://www.booktopia.com.au/little-women-louisa-may-alcott/book/9781306265362.html,51.45901155471802
9780297870142,https://www.booktopia.com.au/going-on-the-turn-danny-baker/ebook/9780297870142.html,47.77571678161621
9780575099968,https://www.booktopia.com.au/hyperion-dan-simmons/ebook/9780575099968.html,48.317694425582886
9780463163801,,83.78956246376038
9781407070643,https://www.booktopia.com.au/without-fail-lee-child/ebook/9781407070643.html,45.88063192367554
9780698181502,https://www.booktopia.com.au/a-study-in-death-anna-lee-huber/ebook/9780698181502.html,48.23236346244812
9780698148451,https://www.booktopia.com.au/the-polaris-protocol-brad-taylor/ebook/9780698148451.html,48.32776355743408
9780141991450,https://www.booktopia.com.au/this-is-not-a-drill-extinction-rebellion/ebook/9780141991450.html,50.786877155303955
9780141369808,https://www.booktopia.com.au/arsenic-for-tea-robin-stevens/ebook/9780141369808.html,52.327388525009155
9780748125944,https://www.booktopia.com.au/dress-your-family-in-corduroy-and-denim-david-sedaris/ebook/9780748125944.html,52.54256343841553
9780748118939,https://www.booktopia.com.au/red-mist-patricia-cornwell/ebook/9780748118939.html,46.40179681777954
9781405921732,https://www.booktopia.com.au/nightfall-berlin-jack-grimwood/ebook/9781405921732.html,46.985480070114136
9780748121755,https://www.booktopia.com.au/naked-in-death-j-d-robb/ebook/9780748121755.html,45.88292622566223
9780330465670,https://www.booktopia.com.au/a-place-called-freedom-ken-follett/ebook/9780330465670.html,47.047648429870605
9780679645030,https://www.booktopia.com.au/road-to-character-david-brooks/ebook/9780679645030.html,51.47399425506592
9781101549537,https://www.booktopia.com.au/mercy-jodi-picoult/ebook/9781101549537.html,50.35360908508301
9780241410745,https://www.booktopia.com.au/on-fire-naomi-klein/ebook/9780241410745.html,45.683018922805786
9780575086005,https://www.booktopia.com.au/the-lies-of-locke-lamora-scott-lynch/ebook/9780575086005.html,44.99410629272461
9780718184919,,81.04166197776794
9781328508317,https://www.booktopia.com.au/council-of-twelve-oliver-potzsch/book/9781328508317.html,48.01659178733826
9780241304433,https://www.booktopia.com.au/maigret-and-monsieur-charles-georges-simenon/ebook/9780241304433.html,52.719170808792114
9780985228736,https://www.booktopia.com.au/a-dirty-shame-liliana-hart/ebook/9780985228736.html,47.82821726799011
9780141923642,https://www.booktopia.com.au/the-reluctant-fundamentalist-mohsin-hamid/ebook/9780141923642.html,53.08762216567993
9780307489609,https://www.booktopia.com.au/playful-parenting-lawrence-j-cohen/ebook/9780307489609.html,62.46688508987427
9781407059457,https://www.booktopia.com.au/the-runaway-jury-john-grisham/ebook/9781407059457.html,47.30779981613159
9780698136779,https://www.booktopia.com.au/magic-shifts-ilona-andrews/ebook/9780698136779.html,45.20885682106018
9780141925073,https://www.booktopia.com.au/high-fidelity-nick-hornby/ebook/9780141925073.html,45.35780382156372
9780748116676,https://www.booktopia.com.au/the-novice-trudi-canavan/ebook/9780748116676.html,49.95537066459656
